customer_id,gender,age,married,number_of_dependents,number_of_referrals,tenure_in_months,offer,phone_service,avg_monthly_long_distance_charges,multiple_lines,internet_type,avg_monthly_gb_download,online_security,online_backup,device_protection_plan,premium_tech_support,streaming_tv,unlimited_data,contract,paperless_billing,payment_method,monthly_charge,total_refunds,total_extra_data_charges,churn_value,cltv,streaming,log_total_long_distance_charges,log_total_revenue
4567-AKPIA,Female,28,1,2,3,41,no_offer,1,20.41,1,Fiber Optic,59,0,1,1,1,1,1,One Year,1,Bank Withdrawal,109.1,0.0,0,0,4854,1,6.730791344464618,8.573962863039053
4568-KNYWR,Male,56,0,0,0,52,no_offer,1,46.24,0,Cable,10,1,1,0,0,1,0,Two Year,1,Credit Card,63.25,0.0,130,0,6471,0,7.785504746825169,8.678959938095431
4568-TTZRT,Male,36,0,0,0,9,Offer E,1,13.72,0,no_internet,0,0,0,0,0,0,0,Month-to-Month,0,Credit Card,20.4,0.0,0,0,5380,0,4.824145060430081,5.724499716244923
4570-QHXHL,Female,48,0,0,0,9,no_offer,1,40.73,0,DSL,29,0,0,0,0,0,1,Month-to-Month,1,Bank Withdrawal,43.75,5.9,0,0,5644,0,5.906913776705081,6.642969084007261
4572-DVCGN,Female,40,0,0,0,10,no_offer,1,27.1,0,Fiber Optic,11,0,0,0,0,0,1,Month-to-Month,1,Bank Withdrawal,80.25,0.0,0,1,3598,1,5.605802066295998,7.0192966537150445
4573-JKNAE,Male,44,0,3,0,12,Offer D,1,17.23,0,no_internet,0,0,0,0,0,0,0,Two Year,0,Bank Withdrawal,19.35,0.0,0,0,2558,0,5.336383567354493,6.040397558217161
4576-CSAJH,Male,22,0,0,0,22,no_offer,1,33.53,0,DSL,59,0,1,0,1,0,1,One Year,1,Credit Card,55.15,0.0,0,1,5866,0,6.604837733887579,7.566160899986134
4578-PHJYZ,Male,45,1,2,9,52,no_offer,1,5.51,0,Cable,19,0,1,1,1,1,1,One Year,1,Bank Withdrawal,68.75,16.86,0,0,4172,0,5.661292423035249,8.230446681189607
4580-TMHJU,Female,57,1,0,3,43,no_offer,1,37.25,0,DSL,20,0,0,0,0,1,1,Month-to-Month,0,Bank Withdrawal,56.15,0.0,0,1,2152,0,7.379476182867367,8.31924212773405
4581-LNWUM,Female,47,0,0,0,13,Offer D,0,0.0,0,DSL,27,0,0,1,0,1,1,Month-to-Month,0,Bank Withdrawal,49.15,0.0,0,0,3000,1,0.0,6.4775875582336
4581-SSPWD,Female,63,0,0,0,3,Offer E,1,5.2,1,Fiber Optic,23,0,0,0,0,0,0,Month-to-Month,1,Bank Withdrawal,75.8,0.0,10,1,5475,0,2.8094026953624973,5.609105427714293
4583-PARNH,Male,66,1,0,1,16,no_offer,1,15.44,0,Fiber Optic,20,0,0,1,1,0,1,Month-to-Month,1,Bank Withdrawal,91.55,0.0,0,0,4045,1,5.513590023481677,7.488903290037137
4584-LBNMK,Male,79,1,0,5,45,no_offer,1,44.91,1,no_internet,0,0,0,0,0,0,0,One Year,0,Credit Card,24.7,0.0,0,0,5644,0,7.611817671282588,8.06974916981507
4585-HETAI,Female,25,1,0,5,4,no_offer,1,48.48,0,Fiber Optic,58,0,0,1,0,0,1,Month-to-Month,1,Bank Withdrawal,73.75,0.0,0,1,5026,0,5.272589217975305,6.254540097013537
4587-NUKOX,Female,60,0,0,0,3,Offer E,1,32.43,0,Fiber Optic,2,1,1,0,0,0,1,Month-to-Month,1,Bank Withdrawal,79.1,0.0,0,1,5339,0,4.587922292578538,5.842935536048777
4587-VVTOX,Female,23,1,0,1,6,Offer E,1,27.44,1,Fiber Optic,58,0,1,1,0,1,1,Month-to-Month,1,Bank Withdrawal,105.3,0.0,0,1,4163,1,5.109816758677367,6.566447369317285
4588-YBNIB,Female,24,0,0,0,1,Offer E,1,5.36,0,no_internet,0,0,0,0,0,0,0,Month-to-Month,1,Credit Card,19.6,0.0,0,1,4205,0,1.8500283773520307,3.2565568918358894
4589-IUAJB,Male,36,1,0,1,70,Offer A,1,28.54,1,no_internet,0,0,0,0,0,0,0,Two Year,0,Bank Withdrawal,24.25,0.0,0,0,4118,0,7.60030227947005,8.222271643752988
4592-IWTJI,Female,46,1,2,1,3,Offer E,0,0.0,0,Cable,15,1,0,0,0,0,1,Month-to-Month,0,Credit Card,29.7,0.0,0,1,2613,0,0.0,4.529368472571809
4597-ELFTS,Male,57,0,0,0,56,no_offer,1,2.58,1,no_internet,0,0,0,0,0,0,0,One Year,0,Bank Withdrawal,24.9,0.0,0,1,5327,0,4.980038620118789,7.299445953668462
4597-NUCQV,Male,65,0,0,0,24,no_offer,1,28.98,1,Fiber Optic,30,0,1,0,0,1,1,Month-to-Month,1,Bank Withdrawal,101.25,0.0,0,1,4287,1,6.546096507811182,8.050917006610007
4598-XLKNJ,Female,78,1,1,1,25,Offer C,1,19.76,0,Fiber Optic,12,0,1,1,0,1,1,Month-to-Month,1,Bank Withdrawal,98.5,13.43,0,1,5337,0,6.20455776256869,8.005056708850146
4598-ZADCK,Female,34,0,0,0,53,no_offer,0,0.0,0,DSL,25,1,1,1,1,1,1,One Year,1,Bank Withdrawal,53.6,0.0,0,0,5183,0,0.0,7.965615015163282
4603-JANFB,Male,51,0,0,0,1,Offer E,1,12.13,0,Fiber Optic,19,0,0,0,0,0,1,Month-to-Month,1,Bank Withdrawal,69.85,0.0,0,1,4548,0,2.574899688314705,4.418599614904721
4607-CHPCA,Male,63,1,0,1,25,no_offer,1,35.27,0,Fiber Optic,4,0,0,0,0,1,0,One Year,1,Bank Withdrawal,90.4,0.0,140,1,5801,1,6.783042034808496,8.07132787482358
4608-LCIMN,Male,45,1,3,1,8,no_offer,1,30.77,0,DSL,75,0,0,0,0,0,1,Month-to-Month,0,Bank Withdrawal,44.65,0.0,0,0,5724,0,5.510035900192779,6.423750083700587
4609-KNNWG,Female,36,1,3,1,27,no_offer,1,2.4,0,no_internet,0,0,0,0,0,0,0,Two Year,0,Credit Card,19.9,0.0,0,0,4870,0,4.186619838331271,6.423084612692998
4611-ANLQC,Female,31,1,0,7,60,Offer B,0,0.0,0,Cable,4,1,1,1,0,0,1,One Year,0,Bank Withdrawal,50.05,0.0,0,0,5493,1,0.0,7.976767097873956
4612-SSVHJ,Female,74,0,0,0,20,Offer D,1,23.18,0,Fiber Optic,21,0,0,0,0,0,1,One Year,1,Bank Withdrawal,81.45,0.0,0,0,2416,1,6.141176820336309,7.666783828655595
4612-THJBS,Female,68,0,0,0,56,no_offer,1,34.58,1,Fiber Optic,4,0,1,1,0,1,1,One Year,1,Bank Withdrawal,104.75,0.0,0,1,5605,0,7.569143438593579,8.915718273154738
4614-NUVZD,Female,53,0,0,0,1,no_offer,1,22.86,0,Fiber Optic,24,0,0,0,0,0,1,Month-to-Month,1,Bank Withdrawal,81.1,0.0,0,1,2075,1,3.17220341666977,4.653579325195778
4615-PIVVU,Female,33,0,0,0,42,no_offer,1,34.76,0,Cable,20,0,0,1,1,0,1,Two Year,0,Credit Card,66.5,0.0,0,0,4668,1,7.286821653235736,8.34845969733418
4616-EWBNJ,Female,23,0,0,0,16,Offer D,1,47.25,0,no_internet,0,0,0,0,0,0,0,One Year,0,Bank Withdrawal,20.1,0.0,0,0,4545,0,6.6293632534374485,6.980633924394709
4616-ULAOA,Female,33,1,2,1,65,Offer B,1,45.21,1,Fiber Optic,19,0,1,1,1,1,1,Two Year,1,Credit Card,110.8,0.0,0,0,6332,1,7.98604580562695,9.228725328184742
4619-EVPHY,Female,65,1,0,2,20,no_offer,1,38.85,0,Fiber Optic,2,0,0,0,0,1,1,One Year,1,Bank Withdrawal,91.0,0.0,0,0,3748,1,6.656726524178391,7.877586777784322
4622-YNKIJ,Male,59,0,0,0,33,Offer C,1,47.64,0,Fiber Optic,18,1,0,0,1,1,1,Two Year,1,Bank Withdrawal,88.95,0.0,0,0,5087,0,7.36081618749756,8.433978959773173
4623-ZKHLY,Male,43,1,0,1,22,Offer D,1,20.78,0,no_internet,0,0,0,0,0,0,0,Month-to-Month,1,Bank Withdrawal,20.45,0.0,0,0,3727,0,6.127218468085602,6.834872709561866
4625-EWPTF,Male,55,0,0,0,8,Offer E,0,0.0,0,Cable,4,1,0,0,0,0,0,Month-to-Month,1,Bank Withdrawal,30.45,0.0,0,1,4549,0,0.0,5.426930434016013
4625-LAMOB,Male,36,0,0,0,44,no_offer,1,1.4,0,no_internet,0,0,0,0,0,0,0,Two Year,0,Credit Card,20.4,0.0,0,0,2404,0,4.136765278106052,6.875387033949408
4625-XMOYM,Female,37,1,1,8,72,no_offer,1,2.57,1,no_internet,0,0,0,0,0,0,0,Two Year,1,Bank Withdrawal,26.25,0.0,0,0,5098,0,5.225961704355896,7.684365465168333
4626-GYCZP,Male,60,0,0,0,7,no_offer,1,15.51,1,Fiber Optic,23,0,0,0,0,1,1,Month-to-Month,1,Bank Withdrawal,93.85,0.0,0,1,3506,1,4.696563614417302,6.613612380268119
4626-OZDTJ,Female,35,1,0,10,51,Offer B,1,25.45,1,DSL,4,0,1,0,1,1,1,One Year,1,Credit Card,78.65,0.0,0,0,5408,1,7.16931152478276,8.565945259621932
4627-MIHJH,Female,72,0,0,0,69,no_offer,1,23.4,1,Fiber Optic,27,1,0,1,1,1,1,Two Year,0,Credit Card,110.25,0.0,0,0,4948,1,7.387461683689258,9.114176327733352
4628-CTTLA,Male,23,0,0,0,57,Offer B,0,0.0,0,DSL,59,0,1,0,0,1,0,Month-to-Month,1,Bank Withdrawal,39.3,0.0,80,1,4917,0,0.0,7.692774918969196
4628-WQCQQ,Male,37,0,0,0,35,no_offer,1,25.51,0,Fiber Optic,16,0,0,1,0,1,1,One Year,1,Bank Withdrawal,85.15,0.0,0,1,5928,0,6.795537975861097,8.274981493009214
4629-NRXKX,Female,47,1,0,1,2,no_offer,1,46.23,0,Fiber Optic,21,0,0,0,0,0,1,Month-to-Month,0,Bank Withdrawal,70.4,0.0,0,1,5687,0,4.53753353727228,5.483177365436638
4631-OACRM,Male,78,0,0,0,15,no_offer,1,17.23,0,Fiber Optic,12,0,0,0,0,0,1,Month-to-Month,1,Bank Withdrawal,79.4,0.0,0,1,3621,0,5.558564005813748,7.255273427135451
4632-PAOYU,Male,37,1,1,1,22,Offer D,1,37.4,0,no_internet,0,0,0,0,0,0,0,One Year,0,Credit Card,19.95,0.0,0,0,2233,0,6.7139277820019805,7.136721843599135
4632-XJMEX,Male,20,0,2,0,53,Offer B,1,47.81,0,Cable,59,1,1,0,1,0,1,One Year,0,Credit Card,62.85,0.0,0,0,6281,0,7.8379213022317975,8.691890759324021
4633-MKHYU,Female,23,0,0,0,9,Offer E,1,35.45,0,Fiber Optic,52,0,0,0,0,1,1,Month-to-Month,1,Credit Card,88.4,0.0,0,0,2952,1,5.768477233588013,7.010898337899006
4634-JLRJT,Female,30,0,0,0,1,Offer E,1,29.86,0,no_internet,0,0,0,0,0,0,0,Month-to-Month,1,Credit Card,20.35,0.0,0,0,2183,0,3.4294608469350147,3.935934825474459
4635-EJYPD,Male,39,1,1,2,32,no_offer,1,35.39,0,no_internet,0,0,0,0,0,0,0,Two Year,0,Credit Card,18.95,0.0,0,0,4735,0,7.033047825327869,7.465901416081047
4636-JGAAI,Male,28,1,0,10,34,no_offer,1,13.97,1,Fiber Optic,48,0,1,0,0,0,1,Month-to-Month,0,Credit Card,88.85,0.0,0,0,4014,1,6.165375836541966,8.153703652205483
4636-OLWOE,Male,20,0,2,0,54,Offer B,1,4.16,0,Cable,59,0,1,1,1,0,1,One Year,1,Bank Withdrawal,61.0,0.0,0,0,5594,0,5.418940808871775,8.162998027423008
4636-QRJKY,Female,64,1,0,1,6,no_offer,1,36.12,1,Fiber Optic,23,0,0,0,1,0,1,Month-to-Month,1,Bank Withdrawal,80.5,0.0,0,1,5032,0,5.383209833565999,6.5800425654740025
4636-TVXVG,Male,28,1,2,9,62,no_offer,1,47.96,0,no_internet,0,0,0,0,0,0,0,One Year,0,Bank Withdrawal,19.95,0.0,0,0,4803,0,7.9978379604244845,8.347429256605267
4640-UHDOS,Female,60,1,0,3,13,Offer D,1,19.05,0,DSL,27,0,0,0,0,0,1,Month-to-Month,0,Bank Withdrawal,55.95,0.0,0,1,4498,1,5.516046285160748,6.890609120147166
4641-FROLU,Female,49,1,1,8,30,Offer C,1,11.6,0,no_internet,0,0,0,0,0,0,0,Two Year,0,Credit Card,19.3,0.0,0,0,4453,0,5.855071922202427,6.85845998725726
4644-OBGFZ,Male,43,1,3,5,55,no_offer,1,36.23,0,no_internet,0,0,0,0,0,0,0,One Year,0,Credit Card,19.5,0.0,0,0,5067,0,7.597722408535452,8.013012110368916
4644-PIZRT,Male,36,1,3,5,17,no_offer,1,33.24,1,DSL,76,1,0,1,0,1,1,One Year,1,Bank Withdrawal,70.35,0.0,0,0,2704,0,6.33873541097142,7.47745151660335
4646-QZXTF,Female,38,1,0,4,7,no_offer,1,12.16,0,DSL,9,1,0,1,1,1,1,Month-to-Month,0,Bank Withdrawal,81.25,47.36,0,0,5928,1,4.4557416724961625,6.427879075860082
4647-MUZON,Female,56,1,0,9,18,Offer D,1,29.6,0,Fiber Optic,7,0,0,1,0,1,1,Month-to-Month,1,Credit Card,95.95,6.72,0,0,5009,1,6.280021236970424,7.728671028952356
4647-XXZAM,Female,41,1,1,1,6,no_offer,1,29.41,0,DSL,29,0,0,0,0,0,1,Month-to-Month,0,Credit Card,45.5,0.0,0,0,5450,0,5.178745231407191,6.136992443072924
4648-YPBTM,Male,35,0,0,0,53,no_offer,1,6.54,1,DSL,4,0,1,1,1,0,1,Two Year,1,Bank Withdrawal,73.9,0.0,0,0,5644,1,5.851109929135334,8.367734487036612
4652-NNHNY,Male,32,1,0,1,16,no_offer,1,17.96,1,Fiber Optic,30,0,0,0,0,0,1,Month-to-Month,1,Bank Withdrawal,73.85,0.0,0,1,3226,0,5.664209699536378,7.360460143649543
4652-ODEVH,Male,43,1,3,10,45,no_offer,1,47.31,1,no_internet,0,0,0,0,0,0,0,Two Year,0,Mailed Check,24.45,0.0,0,0,3586,0,7.663853784249544,8.076577476025049
4654-DLAMQ,Female,69,1,0,9,64,no_offer,1,3.76,0,Fiber Optic,11,1,1,1,0,0,1,One Year,0,Bank Withdrawal,97.0,0.0,0,0,4053,0,5.48744901527054,8.8057558760153
4654-GGUII,Female,28,0,0,0,18,no_offer,0,0.0,0,DSL,48,1,1,0,1,0,0,One Year,1,Credit Card,40.2,0.0,90,0,4624,0,0.0,6.6882924455075
4654-ULTTN,Male,34,1,0,9,70,Offer A,1,8.28,1,DSL,5,1,0,1,1,0,1,Two Year,1,Credit Card,74.8,0.0,0,0,6447,1,6.36406205159053,8.682097274173124
4656-CAURT,Male,57,0,0,0,69,no_offer,1,22.24,1,no_internet,0,0,0,0,0,0,0,Two Year,0,Bank Withdrawal,23.95,0.0,0,0,6059,0,7.336650414337258,8.085997882609288
4657-FWVFY,Female,51,1,2,4,40,no_offer,1,29.42,1,Fiber Optic,23,0,1,1,0,1,1,Month-to-Month,1,Credit Card,96.35,0.0,0,0,2004,0,7.071403570510471,8.535661595699281
4658-HCOHW,Female,52,1,0,1,21,no_offer,1,16.67,0,Fiber Optic,3,0,1,1,1,1,1,Month-to-Month,1,Bank Withdrawal,102.8,0.0,0,1,3123,1,5.860985633781738,7.80841244095066
4659-NZRUF,Female,64,0,0,0,19,Offer D,1,32.87,1,Fiber Optic,17,1,1,0,0,0,0,Month-to-Month,1,Bank Withdrawal,95.15,0.0,120,1,5830,1,6.438599290387539,7.837862127249385
4660-IRIBM,Male,32,1,1,1,18,Offer D,1,24.16,0,Fiber Optic,19,1,0,1,0,1,1,Month-to-Month,1,Mailed Check,87.9,0.0,0,0,5192,0,6.077366976108685,7.568575529567664
4661-NJEUX,Male,42,0,0,0,1,no_offer,1,3.23,0,no_internet,0,0,0,0,0,0,0,Month-to-Month,1,Credit Card,20.05,0.0,0,0,5368,0,1.4422019930581866,3.1896529661912973
4662-EKDPQ,Male,44,0,0,0,2,no_offer,1,37.29,1,Cable,20,0,0,0,0,0,1,Month-to-Month,0,Bank Withdrawal,62.05,0.0,0,1,5344,1,4.325191697921343,5.267239410977175
4664-NJCMS,Female,52,1,0,7,33,Offer C,0,0.0,0,DSL,7,1,0,1,1,1,1,Two Year,0,Bank Withdrawal,59.55,0.0,0,0,5980,1,0.0,7.609515262640305
4667-OHGKG,Male,61,0,0,0,1,no_offer,1,49.2,0,no_internet,0,0,0,0,0,0,0,Month-to-Month,1,Credit Card,19.3,0.0,0,1,4266,0,3.9160150266976834,4.241326752570746
4667-QONEA,Female,72,1,0,9,60,Offer B,1,48.9,0,Cable,16,1,1,1,1,0,1,One Year,1,Credit Card,74.85,0.0,0,0,5153,0,7.984462732262196,8.908065676554763
4670-TABXH,Male,53,1,0,6,72,no_offer,1,22.95,1,Fiber Optic,17,0,1,1,1,1,1,Two Year,1,Credit Card,109.75,0.0,0,0,5791,1,7.410589052818575,9.149772623542427
4671-LXRDQ,Male,44,0,0,0,2,no_offer,1,17.25,0,Cable,3,0,0,0,0,0,0,Month-to-Month,1,Credit Card,45.0,0.0,30,1,5704,0,3.56953269648137,5.087287645617338
4671-VJLCL,Female,36,0,0,0,63,Offer B,1,12.82,1,DSL,17,1,1,1,1,1,1,Two Year,1,Credit Card,79.85,0.0,0,0,4595,0,6.69537855677882,8.642963796886347
4672-FOTSD,Male,54,0,0,0,12,Offer D,1,45.8,1,DSL,4,1,1,0,1,0,1,Month-to-Month,1,Bank Withdrawal,67.25,0.0,0,0,4334,0,6.3110085927085064,7.2319380224706125
4673-KKSLS,Female,56,0,0,0,31,no_offer,1,40.92,0,Fiber Optic,20,1,0,1,1,0,0,Month-to-Month,0,Bank Withdrawal,87.6,0.0,70,0,5094,0,7.146394155254587,8.309866393168601
4674-HGNUA,Male,57,1,3,6,71,Offer A,1,31.33,1,Cable,27,1,1,1,1,1,1,Two Year,0,Credit Card,89.9,0.0,0,0,4444,1,7.707705434355303,9.06907399851186
4676-MQUEA,Male,80,1,0,9,50,no_offer,1,14.49,1,Fiber Optic,17,1,1,1,0,1,1,One Year,1,Bank Withdrawal,101.9,0.0,0,0,4184,0,6.5868610723242424,8.698013622083925
4676-WLUHT,Male,51,0,0,0,54,Offer B,0,0.0,0,DSL,7,1,1,0,0,0,1,Two Year,0,Bank Withdrawal,46.2,0.0,0,0,6143,1,0.0,7.796859791811975
4678-DVQEO,Female,41,0,0,0,1,no_offer,1,34.04,0,DSL,23,0,0,0,1,0,1,Month-to-Month,1,Bank Withdrawal,52.2,0.0,0,1,4138,0,3.5564902660681907,4.468662941333428
4680-KUTAJ,Female,73,0,0,0,11,no_offer,1,2.81,1,DSL,3,1,0,0,0,0,1,Two Year,1,Bank Withdrawal,55.6,15.2,0,0,5014,0,3.462919440290152,6.392771020067287
4682-BLBUC,Male,19,1,0,1,44,no_offer,1,29.61,0,DSL,48,0,1,1,1,1,1,One Year,1,Bank Withdrawal,70.95,24.92,0,0,3678,0,7.17306903557191,8.418338135957873
4683-WYDOU,Male,54,1,0,8,62,no_offer,1,34.62,1,Fiber Optic,28,0,0,1,1,1,1,Two Year,1,Bank Withdrawal,107.6,0.0,0,0,4697,1,7.6720317140036025,9.111639851456268
4685-ERGHK,Male,45,0,0,0,57,Offer B,1,36.08,1,Fiber Optic,26,0,0,0,0,1,1,One Year,1,Bank Withdrawal,86.9,0.0,0,0,6109,0,7.6292760937299215,8.853209609882423
4685-TFLLS,Male,39,1,3,1,18,Offer D,1,45.18,0,no_internet,0,0,0,0,0,0,0,One Year,0,Bank Withdrawal,19.8,0.0,0,0,4808,0,6.7022551628405225,7.053188068189672
4686-GEFRM,Male,23,1,0,5,70,Offer A,1,45.24,1,Fiber Optic,42,0,1,1,1,0,1,Two Year,1,Bank Withdrawal,98.7,0.0,0,0,5582,1,8.06079261962832,9.213006813858225
4686-UXDML,Female,24,0,0,0,21,no_offer,1,24.86,1,Fiber Optic,48,0,1,0,0,1,1,Month-to-Month,1,Credit Card,99.85,0.0,0,0,2113,1,6.259696180238117,7.830270597856232
4690-LLKUA,Male,68,0,0,0,17,no_offer,1,40.93,0,DSL,2,0,0,0,0,0,1,Month-to-Month,1,Bank Withdrawal,45.05,0.0,0,1,3797,0,6.546512776755635,7.291254221031105
4690-PKDQG,Female,66,1,0,3,42,no_offer,1,22.89,1,Fiber Optic,12,0,1,1,0,1,1,Month-to-Month,1,Bank Withdrawal,95.55,0.0,0,0,4121,0,6.869409383064649,8.49555680380887
4692-NNQRU,Female,49,1,0,7,21,Offer D,1,14.51,0,Fiber Optic,20,0,0,1,1,0,1,One Year,0,Bank Withdrawal,79.2,0.0,0,0,4900,0,5.722636940170732,7.624697108107799
4693-VWVBO,Female,60,0,0,0,3,no_offer,1,40.98,0,no_internet,0,0,0,0,0,0,0,Month-to-Month,0,Bank Withdrawal,19.55,0.0,0,0,3889,0,4.819797577533961,5.220301769563298
4694-PHWFW,Female,26,0,3,0,8,no_offer,1,45.87,0,no_internet,0,0,0,0,0,0,0,Month-to-Month,0,Mailed Check,19.95,0.0,0,0,5919,0,5.907974236608957,6.2894557969109135
4695-VADHF,Male,53,1,0,1,18,no_offer,1,2.86,0,DSL,22,0,0,1,0,0,1,Month-to-Month,0,Bank Withdrawal,57.45,15.73,0,1,2989,1,3.9604321446358335,6.934981265235728
4695-WJZUE,Female,68,0,0,0,2,no_offer,1,21.57,1,Fiber Optic,28,0,0,1,0,0,1,Month-to-Month,1,Bank Withdrawal,88.55,0.0,0,1,3685,1,3.7873664008285903,5.408919122875832
4697-LUPSU,Male,22,1,0,6,2,no_offer,1,38.41,0,no_internet,0,0,0,0,0,0,0,One Year,0,Credit Card,20.2,0.0,0,0,3866,0,4.354398467556408,4.7235752503667126
4698-KVLLG,Female,66,0,0,0,51,no_offer,1,47.46,0,no_internet,0,0,0,0,0,0,0,Two Year,0,Credit Card,19.6,0.0,0,0,4224,0,7.792125943020085,8.128396391990844
4700-UBQMV,Male,42,1,3,6,21,no_offer,1,31.55,1,DSL,23,1,0,0,0,1,1,One Year,1,Bank Withdrawal,75.9,0.0,0,0,3503,1,6.497604208883258,7.702239893448
4701-AHWMW,Male,30,1,0,1,55,no_offer,0,0.0,0,DSL,42,0,0,1,1,1,0,Month-to-Month,1,Bank Withdrawal,54.55,0.0,50,1,6041,1,0.0,8.016086848711158
4701-LKOZD,Female,64,0,0,0,70,no_offer,1,29.53,1,Cable,7,1,1,1,1,1,0,Two Year,0,Credit Card,89.75,0.0,110,0,5150,1,7.63438559035863,9.05313670318385
4701-MLJPN,Male,60,0,0,0,31,Offer C,1,1.53,0,DSL,6,0,0,1,1,0,0,Month-to-Month,1,Bank Withdrawal,55.25,0.0,10,1,2933,0,3.880119456415138,7.481037257681375
4702-HDRKD,Male,30,0,0,0,67,Offer A,0,0.0,0,Cable,85,1,0,1,1,1,1,One Year,1,Bank Withdrawal,49.35,0.0,0,0,5905,0,0.0,8.108427642841393
4702-IOQDC,Female,58,0,0,0,1,Offer E,1,46.17,0,Fiber Optic,30,0,0,0,0,0,1,Month-to-Month,1,Bank Withdrawal,70.1,0.0,0,1,2007,0,3.8537580972961702,4.764478968472973
4703-MQYKT,Male,43,0,0,0,21,no_offer,1,16.81,0,no_internet,0,0,0,0,0,0,0,Two Year,0,Mailed Check,19.6,0.0,0,0,4562,0,5.869325161322362,6.6125919583156945
4704-ERYFC,Female,19,1,0,1,22,no_offer,1,32.11,0,Fiber Optic,52,0,0,0,0,0,1,Month-to-Month,1,Bank Withdrawal,69.25,0.0,0,1,2159,0,6.561624548919076,7.723748213540925
4706-AXVKM,Female,78,0,0,0,11,no_offer,1,4.1,1,Fiber Optic,5,0,0,0,0,0,1,Month-to-Month,1,Credit Card,84.8,0.0,0,1,5118,0,3.8308129500026027,6.859562436380652
4706-DGAHW,Male,73,0,0,0,1,Offer E,1,49.34,0,DSL,15,0,0,0,0,0,1,Two Year,0,Bank Withdrawal,45.2,0.0,0,0,4576,0,3.91879998970717,4.559545007961816
4707-MAXGU,Male,36,1,0,1,72,no_offer,1,36.03,1,no_internet,0,0,0,0,0,0,0,Two Year,0,Credit Card,25.85,5.73,0,0,5514,0,7.861403450732028,8.403269449097923
4707-YNOQA,Female,57,1,1,6,34,no_offer,1,25.69,1,no_internet,0,0,0,0,0,0,0,One Year,1,Credit Card,25.6,0.0,0,0,5854,0,6.773606552989433,7.490869935920604
4709-LKHYG,Female,23,1,0,6,29,Offer C,1,27.72,0,no_internet,0,0,0,0,0,0,0,One Year,0,Bank Withdrawal,20.0,0.0,0,0,3800,0,6.690693197983795,7.204097246071906
4710-FDUIZ,Male,50,1,0,2,56,no_offer,1,26.15,1,Fiber Optic,7,0,1,0,0,1,0,One Year,0,Credit Card,100.3,0.0,100,1,5170,1,7.289883521725864,8.87903377045914
4710-NKCAW,Male,42,1,2,7,5,no_offer,1,17.37,1,DSL,15,1,1,0,1,0,1,Month-to-Month,0,Credit Card,64.4,0.0,0,0,3260,0,4.4756308146331065,6.003269592557745
4712-AUQZO,Male,53,0,0,0,18,no_offer,0,0.0,0,DSL,30,1,0,1,0,0,1,Month-to-Month,0,Credit Card,33.6,0.0,0,0,5388,0,0.0,6.312369816204687
4712-UYOOI,Female,21,1,3,4,20,no_offer,1,38.6,0,no_internet,0,0,0,0,0,0,0,Month-to-Month,0,Bank Withdrawal,20.0,9.73,0,0,3402,0,6.650279048587422,7.074049074698895
4713-LZDRV,Female,80,0,0,0,2,Offer E,1,31.91,0,Cable,30,0,0,0,0,0,1,Month-to-Month,1,Bank Withdrawal,79.6,0.0,0,1,4322,0,4.171614197713401,5.560181505973845
4713-ZBURT,Male,33,0,2,0,45,no_offer,1,23.54,1,Fiber Optic,12,0,0,1,0,1,1,Two Year,0,Bank Withdrawal,99.7,0.0,0,0,3333,1,6.966307165931752,8.64728241657391
4716-HHKQH,Male,68,1,0,3,20,no_offer,1,27.56,1,Fiber Optic,3,0,1,0,1,1,1,One Year,0,Bank Withdrawal,107.05,0.0,0,0,5328,0,6.313910299496054,7.909948439856995
4716-MRVEN,Female,30,0,0,0,29,Offer C,1,32.43,0,no_internet,0,0,0,0,0,0,0,One Year,0,Credit Card,20.0,0.0,0,0,4128,0,6.847442483542804,7.340037570449326
4717-GHADL,Female,39,0,0,0,50,Offer B,1,48.45,1,DSL,14,0,1,0,1,1,1,Two Year,1,Mailed Check,79.6,0.0,0,0,5592,1,7.792968055285431,8.771478757049502
4718-DHSMV,Female,22,0,0,0,11,Offer D,0,0.0,0,DSL,52,0,0,0,0,1,1,Month-to-Month,1,Credit Card,35.8,0.0,0,0,2534,0,0.0,5.897565870663924
4718-WXBGI,Male,21,1,1,1,72,Offer A,1,27.1,1,Cable,59,1,1,1,1,1,1,Two Year,1,Credit Card,91.95,0.0,0,0,4403,1,7.576712220740864,9.055684564593479
4719-UMSIY,Male,52,0,2,0,6,no_offer,1,15.5,0,no_internet,0,0,0,0,0,0,0,Month-to-Month,0,Mailed Check,19.65,0.0,0,0,2231,0,4.543294782270004,5.272486606513515
4720-VSTSI,Female,54,0,0,0,44,no_offer,1,40.17,1,Fiber Optic,6,0,1,1,0,0,1,Month-to-Month,1,Bank Withdrawal,84.8,0.0,0,1,3997,0,7.477875699562645,8.636047652890932
4723-BEGSG,Male,35,1,0,1,72,no_offer,1,12.12,1,Cable,23,1,0,1,1,1,1,Two Year,0,Credit Card,86.65,3.2,0,0,5483,1,6.77266839148821,8.848608376967821
4724-WXVWF,Male,28,0,0,0,48,no_offer,1,4.15,1,Fiber Optic,46,1,0,0,1,0,1,Month-to-Month,1,Bank Withdrawal,95.4,0.0,0,0,4334,1,5.29931686688112,8.443654288081367
